Date	Latitude	Longitude	City	Country	Lineage	Color	Airport
50	41.1338198	16.7632158		Italy	XBB*		DOH
98	24.8865027	67.1440768		Pakistan	BA.2.86*		DOH
11	1.352975	103.99605546603934		Singapore	Omicron		DOH
104	22.3160874	113.93647839996052		China	BA.2.86*		DOH
5	53.2716381	7.4587572		Germany	Omicron		DOH
117	46.7985624	8.2319736		Switzerland	JN.1.18*		DOH
115	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*		DOH
129	13.2099268	120.6038962		Philippines	JN.1.18*		DOH
116	-36.999018899999996	174.7897027		New Zealand	BA.2.86*		DOH
44	24.9415476	46.7119808		Saudi Arabia	Other		DOH
118	53.2716381	7.4587572		Germany	BA.2.86*		DOH
101	55.0356373	-1.7110967		United Kingdom	BA.2.86*		DOH
126	43.3568493	-1.7930754		Spain	KP.2*		DOH
102	-8.7441455	115.1663723		Indonesia	BA.2.86*		DOH
68	4.3130527999999995	-52.133573607074794		France	XBB.1.5*		DOH
71	5.6164609	-0.1770993		Egypt	XBB.2.3*		DOH
20	42.3743325	-71.0302794		United States	XBB*		DOH
0	34.86793	48.5428723		Iran	Other		DOH
33	41.1338198	16.7632158		Italy	XBB.1.16*		DOH
123	22.3160874	113.93647839996052		China	KP.2*		DOH
121	55.0356373	-1.7110967		United Kingdom	BA.2.86*		DOH
11	1.352975	103.99605546603934		Singapore	Other		DOH
28	22.3160874	113.93647839996052		China	XBB*		DOH
19	-27.7853361	30.7897384		South Africa	XBB*		DOH
123	-8.7441455	115.1663723		Indonesia	BA.2.86*		DOH
117	53.91158075	-8.81314269279339		Ireland	BA.2.86*		DOH
65	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
24	-8.7441455	115.1663723		Indonesia	XBB.1.5*		DOH
68	12.6270148	99.95103		Thailand	Omicron		DOH
122	12.1336618	-68.2761892		Netherlands	BA.2.86*		DOH
68	37.235122849999996	127.00921616567815		South Korea (Republic of Korea)	BA.2.86*		DOH
132	12.6270148	99.95103		Thailand	Other		DOH
108	22.3160874	113.93647839996052		China	BA.2.86*		DOH
34	39.47644	-87.1003925		Brazil	XBB.1.16*		DOH
87	9.0067224	7.2723697		Nigeria	BA.2.86*		DOH
76	53.2716381	7.4587572		Germany	Other		DOH
130	42.3743325	-71.0302794		United States	KP.3*		DOH
43	15.9266657	107.9650855		Viet Nam	XBB*		DOH
93	-6.5247123	35.7878438		Tanzania, United Republic of	BA.2.86*		DOH
40	46.7985624	8.2319736		Switzerland	XBB.1.9.2*		DOH
30	42.3743325	-71.0302794		United States	XBB*		DOH
19	46.7985624	8.2319736		Switzerland	XBB.1.16*		DOH
127	22.3160874	113.93647839996052		China	JN.1.18*		DOH
53	0.0442028	32.4579692		Uganda	EG.5*		DOH
75	12.6270148	99.95103		Thailand	BA.2.86*		DOH
57	52.215933	19.134422		Poland	EG.5*		DOH
65	36.5920226	-93.6640013		Turkey	XBB.1.5*		DOH
81	39.47644	-87.1003925		Brazil	BA.2.86*		DOH
49	41.1338198	16.7632158		Italy	XBB*		DOH
121	24.8865027	67.1440768		Pakistan	JN.1.18*		DOH
85	22.3160874	113.93647839996052		China	BA.2.86*		DOH
67	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
122	11.553518650000001	104.8444244551626		Cambodia	BA.2.86*		DOH
121	53.2716381	7.4587572		Germany	KP.3*		DOH
119	-36.999018899999996	174.7897027		New Zealand	BA.2.86*		DOH
51	33.9920437	-96.9158396		Lebanon	Other		DOH
125	-0.0869947	34.7383296		Kenya	Other		DOH
32	43.3467411	77.0115631		Kazakhstan	XBB.1.9.1*		DOH
66	12.6270148	99.95103		Thailand	BA.2.86*		DOH
132	39.47644	-87.1003925		Brazil	JN.1.18*		DOH
63	-8.7441455	115.1663723		Indonesia	BA.2.86*		DOH
129	23.61298745	89.51132630000001		Bangladesh	BA.2.86*		DOH
16	34.86793	48.5428723		Iran	Other		DOH
133	28.2127094	83.6658884		Nepal	BA.2.86*		DOH
128	53.2716381	7.4587572		Germany	KP.3*		DOH
132	39.47644	-87.1003925		Brazil	Omicron		DOH
20	5.6164609	-0.1770993		Egypt	XBB.1.16*		DOH
127	55.0356373	-1.7110967		United Kingdom	Omicron		DOH
13	21.0862162	79.0637884		India	Omicron		DOH
4	30.9317189	-6.912768690350622		Morocco	Other		DOH
112	5.9572597	116.0657877		Malaysia	JN.1.18*		DOH
109	36.5920226	-93.6640013		Turkey	BA.2.86*		DOH
120	37.235122849999996	127.00921616567815		South Korea (Republic of Korea)	KP.3*		DOH
62	42.3743325	-71.0302794		United States	Other		DOH
128	53.2716381	7.4587572		Germany	BA.2.86*		DOH
123	4.3130527999999995	-52.133573607074794		France	BA.2.86*		DOH
82	21.0862162	79.0637884		India	Other		DOH
128	7.18250095	79.87614047745092		Sri Lanka	JN.1.18*		DOH
133	29.20266855	47.98759996193816		Kuwait	KP.2*		DOH
67	23.61298745	89.51132630000001		Bangladesh	Other		DOH
56	15.9266657	107.9650855		Viet Nam	XBB.1.9.1*		DOH
115	7.18250095	79.87614047745092		Sri Lanka	JN.1.18*		DOH
55	39.6091229	19.9144855		Greece	EG.5*		DOH
97	21.0862162	79.0637884		India	BA.2.86*		DOH
46	41.1338198	16.7632158		Italy	XBB*		DOH
10	41.1338198	16.7632158		Italy	Omicron		DOH
4	42.3743325	-71.0302794		United States	Other		DOH
55	39.6091229	19.9144855		Greece	XBB*		DOH
6	5.612243	-0.1810685		Ethiopia	Omicron		DOH
132	12.6270148	99.95103		Thailand	BA.2.86*		DOH
71	41.1338198	16.7632158		Italy	XBB.1.9.2*		DOH
122	13.2099268	120.6038962		Philippines	JN.1.7*		DOH
110	42.3743325	-71.0302794		United States	BA.2.86*		DOH
134	24.9415476	46.7119808		Saudi Arabia	JN.1.18*		DOH
55	24.9415476	46.7119808		Saudi Arabia	XBB.1.9.1*		DOH
39	4.3130527999999995	-52.133573607074794		France	Other		DOH
75	12.6270148	99.95103		Thailand	XBB.1.9.1*		DOH
51	-17.9176704	31.09878714078309		Zimbabwe	Other		DOH
22	23.61298745	89.51132630000001		Bangladesh	XBB.2.3*		DOH
128	15.9266657	107.9650855		Viet Nam	Other		DOH
116	4.3130527999999995	-52.133573607074794		France	BA.2.86*		DOH
76	22.350627	114.1849161		Hong Kong (People's Republic of China)	BA.2.86*		DOH
128	24.9415476	46.7119808		Saudi Arabia	BA.2.86*		DOH
68	53.2716381	7.4587572		Germany	XBB*		DOH
40	21.0862162	79.0637884		India	EG.5*		DOH
129	47.3285764	-106.95163804366535		Jordan	KP.2*		DOH
86	28.2127094	83.6658884		Nepal	BA.2.86*		DOH
30	42.3743325	-71.0302794		United States	XBB.2.3*		DOH
56	46.7985624	8.2319736		Switzerland	EG.5*		DOH
66	15.9266657	107.9650855		Viet Nam	BA.2.86*		DOH
129	24.9415476	46.7119808		Saudi Arabia	KP.2*		DOH
126	59.8143342	30.32107		Russian Federation	BA.2.86*		DOH
54	41.1338198	16.7632158		Italy	Other		DOH
128	53.2716381	7.4587572		Germany	Other		DOH
66	-27.7853361	30.7897384		South Africa	XBB.1.5*		DOH
16	22.80543685	55.37312130426234		Oman	Omicron		DOH
29	-27.7853361	30.7897384		South Africa	Other		DOH
14	5.612243	-0.1810685		Ethiopia	Other		DOH
54	24.9415476	46.7119808		Saudi Arabia	Other		DOH
70	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
121	12.6270148	99.95103		Thailand	KP.2*		DOH
111	23.61298745	89.51132630000001		Bangladesh	KP.2*		DOH
118	-27.3856545	153.1184918		Australia	KP.2*		DOH
13	21.0862162	79.0637884		India	Other		DOH
18	21.0862162	79.0637884		India	XBB.1.9*		DOH
76	53.2716381	7.4587572		Germany	EG.5*		DOH
121	1.352975	103.99605546603934		Singapore	BA.2.86*		DOH
112	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
45	23.61298745	89.51132630000001		Bangladesh	XBB*		DOH
66	12.6270148	99.95103		Thailand	Other		DOH
85	21.0862162	79.0637884		India	BA.2.86*		DOH
68	53.2716381	7.4587572		Germany	Omicron		DOH
110	12.6270148	99.95103		Thailand	BA.2.86*		DOH
83	-8.7441455	115.1663723		Indonesia	BA.2.86*		DOH
123	53.91158075	-8.81314269279339		Ireland	BA.2.86*		DOH
73	21.0862162	79.0637884		India	BA.2.86*		DOH
127	55.0356373	-1.7110967		United Kingdom	KP.3*		DOH
129	47.3285764	-106.95163804366535		Jordan	Other		DOH
2	12.6270148	99.95103		Thailand	Other		DOH
75	12.6270148	99.95103		Thailand	Omicron		DOH
29	22.3160874	113.93647839996052		China	Omicron		DOH
133	29.20266855	47.98759996193816		Kuwait	JN.1.18*		DOH
66	13.2099268	120.6038962		Philippines	XBB*		DOH
60	22.3160874	113.93647839996052		China	EG.5*		DOH
49	4.3130527999999995	-52.133573607074794		France	EG.5*		DOH
128	42.3743325	-71.0302794		United States	KP.3*		DOH
90	-6.5247123	35.7878438		Tanzania, United Republic of	BA.2.86*		DOH
69	46.7985624	8.2319736		Switzerland	XBB.1.9.1*		DOH
41	55.0356373	-1.7110967		United Kingdom	XBB*		DOH
74	50.63575965	5.426222477561027		Belgium	BA.2.86*		DOH
107	-0.0869947	34.7383296		Kenya	BA.2.86*		DOH
132	39.47644	-87.1003925		Brazil	BA.2.86*		DOH
67	42.3743325	-71.0302794		United States	BA.2.86*		DOH
36	39.47644	-87.1003925		Brazil	XBB*		DOH
110	1.352975	103.99605546603934		Singapore	BA.2.86*		DOH
16	24.0002488	53.9994829		United Arab Emirates	Other		DOH
14	4.3130527999999995	-52.133573607074794		France	Omicron		DOH
102	11.553518650000001	104.8444244551626		Cambodia	BA.2.86*		DOH
123	13.2099268	120.6038962		Philippines	Omicron		DOH
70	47.7930175	12.9950154		Austria	BA.2.86*		DOH
6	5.612243	-0.1810685		Ethiopia	Other		DOH
59	42.3743325	-71.0302794		United States	XBB.1.9.1*		DOH
59	42.3743325	-71.0302794		United States	XBB*		DOH
58	53.2716381	7.4587572		Germany	XBB.2.3*		DOH
43	15.9266657	107.9650855		Viet Nam	EG.5*		DOH
12	-27.7853361	30.7897384		South Africa	Omicron		DOH
116	53.2716381	7.4587572		Germany	BA.2.86*		DOH
41	28.2127094	83.6658884		Nepal	XBB*		DOH
21	22.3160874	113.93647839996052		China	XBB.1.16*		DOH
130	42.3743325	-71.0302794		United States	Omicron		DOH
105	24.8865027	67.1440768		Pakistan	BA.2.86*		DOH
73	43.3568493	-1.7930754		Spain	Other		DOH
122	7.18250095	79.87614047745092		Sri Lanka	Other		DOH
121	55.0356373	-1.7110967		United Kingdom	JN.1.18*		DOH
22	21.0862162	79.0637884		India	XBB.1.5*		DOH
105	-27.3856545	153.1184918		Australia	BA.2.86*		DOH
92	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
133	4.3130527999999995	-52.133573607074794		France	KP.3*		DOH
123	-27.3856545	153.1184918		Australia	BA.2.86*		DOH
46	42.3743325	-71.0302794		United States	EG.5*		DOH
75	12.6270148	99.95103		Thailand	XBB*		DOH
103	-0.0869947	34.7383296		Kenya	BA.2.86*		DOH
129	-27.3856545	153.1184918		Australia	Omicron		DOH
129	23.61298745	89.51132630000001		Bangladesh	KP.2*		DOH
53	0.0442028	32.4579692		Uganda	XBB*		DOH
130	47.7930175	12.9950154		Austria	Other		DOH
50	41.1338198	16.7632158		Italy	EG.5*		DOH
36	39.47644	-87.1003925		Brazil	XBB.2.3*		DOH
70	30.9496969	-91.5824929		Angola	XBB*		DOH
56	55.0356373	-1.7110967		United Kingdom	EG.5*		DOH
66	53.2716381	7.4587572		Germany	EG.5*		DOH
20	55.0356373	-1.7110967		United Kingdom	XBB.1.9*		DOH
19	13.2099268	120.6038962		Philippines	XBB.1.16*		DOH
49	4.1898549	73.5271565		Maldives	EG.5*		DOH
55	39.6091229	19.9144855		Greece	Other		DOH
129	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
37	21.0862162	79.0637884		India	XBB*		DOH
112	55.0356373	-1.7110967		United Kingdom	BA.2.86*		DOH
29	22.3160874	113.93647839996052		China	XBB*		DOH
76	53.2716381	7.4587572		Germany	XBB*		DOH
116	5.9572597	116.0657877		Malaysia	KP.2*		DOH
12	-27.7853361	30.7897384		South Africa	Other		DOH
129	13.2099268	120.6038962		Philippines	KP.2*		DOH
128	24.9415476	46.7119808		Saudi Arabia	KP.2*		DOH
15	-0.0869947	34.7383296		Kenya	Other		DOH
129	36.1634261	137.9289785		Japan	Omicron		DOH
8	34.0531428	-102.522417		Sudan	Omicron		DOH
0	34.86793	48.5428723		Iran	XBB*		DOH
68	4.3130527999999995	-52.133573607074794		France	Omicron		DOH
54	41.1338198	16.7632158		Italy	XBB.1.9.2*		DOH
84	42.3743325	-71.0302794		United States	Other		DOH
68	4.3130527999999995	-52.133573607074794		France	XBB*		DOH
123	53.91158075	-8.81314269279339		Ireland	KP.3*		DOH
128	-27.3856545	153.1184918		Australia	Other		DOH
120	22.3160874	113.93647839996052		China	Other		DOH
65	36.1634261	137.9289785		Japan	EG.5*		DOH
66	53.2716381	7.4587572		Germany	Other		DOH
61	24.9415476	46.7119808		Saudi Arabia	Other		DOH
112	5.9572597	116.0657877		Malaysia	BA.2.86*		DOH
33	43.3568493	-1.7930754		Spain	EG.5*		DOH
128	15.9266657	107.9650855		Viet Nam	JN.1.18*		DOH
56	15.9266657	107.9650855		Viet Nam	Other		DOH
60	13.2099268	120.6038962		Philippines	XBB*		DOH
55	41.1338198	16.7632158		Italy	XBB.1.5*		DOH
123	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
122	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*		DOH
64	12.1336618	-68.2761892		Netherlands	BA.2.86*		DOH
66	1.352975	103.99605546603934		Singapore	BA.2.86*		DOH
133	4.3130527999999995	-52.133573607074794		France	BA.2.86*		DOH
65	24.8865027	67.1440768		Pakistan	BA.2.86*		DOH
23	22.3160874	113.93647839996052		China	XBB.1.9*		DOH
70	30.9496969	-91.5824929		Angola	XBB.2.3*		DOH
77	5.9572597	116.0657877		Malaysia	BA.2.86*		DOH
49	41.1338198	16.7632158		Italy	XBB.2.3*		DOH
76	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*		DOH
133	4.3130527999999995	-52.133573607074794		France	Omicron		DOH
120	-8.7441455	115.1663723		Indonesia	BA.2.86*		DOH
38	13.2099268	120.6038962		Philippines	EG.5*		DOH
79	23.61298745	89.51132630000001		Bangladesh	BA.2.86*		DOH
126	59.8143342	30.32107		Russian Federation	Other		DOH
114	4.3130527999999995	-52.133573607074794		France	BA.2.86*		DOH
54	24.9415476	46.7119808		Saudi Arabia	EG.5*		DOH
14	24.9415476	46.7119808		Saudi Arabia	Other		DOH
119	-36.999018899999996	174.7897027		New Zealand	KP.2*		DOH
118	-27.3856545	153.1184918		Australia	BA.2.86*		DOH
8	34.0531428	-102.522417		Sudan	Other		DOH
44	29.20266855	47.98759996193816		Kuwait	Other		DOH
19	13.2099268	120.6038962		Philippines	XBB.1.9*		DOH
1	34.86793	48.5428723		Iran	XBB*		DOH
113	24.9415476	46.7119808		Saudi Arabia	JN.1.18*		DOH
41	28.2127094	83.6658884		Nepal	XBB.2.3*		DOH
30	42.3743325	-71.0302794		United States	Omicron		DOH
70	-19.302233	34.9144977		Mozambique	BA.2.86*		DOH
115	36.7429195	3.1924633		Algeria	BA.2.86*		DOH
127	55.0356373	-1.7110967		United Kingdom	JN.1.18*		DOH
57	52.215933	19.134422		Poland	XBB*		DOH
18	22.3160874	113.93647839996052		China	XBB*		DOH
51	21.0862162	79.0637884		India	XBB*		DOH
128	53.2716381	7.4587572		Germany	KP.2*		DOH
40	46.7985624	8.2319736		Switzerland	EG.5*		DOH
19	-27.7853361	30.7897384		South Africa	XBB.1.9*		DOH
87	12.6270148	99.95103		Thailand	BA.2.86*		DOH
133	55.0356373	-1.7110967		United Kingdom	BA.2.86*		DOH
105	9.0067224	7.2723697		Nigeria	BA.2.86*		DOH
71	22.3160874	113.93647839996052		China	BA.2.86*		DOH
3	7.18250095	79.87614047745092		Sri Lanka	Other		DOH
41	4.3130527999999995	-52.133573607074794		France	XBB.1.9.1*		DOH
110	37.235122849999996	127.00921616567815		South Korea (Republic of Korea)	BA.2.86*		DOH
70	4.1898549	73.5271565		Maldives	Omicron		DOH
85	24.9415476	46.7119808		Saudi Arabia	BA.2.86*		DOH
107	21.0862162	79.0637884		India	Other		DOH
128	41.1338198	16.7632158		Italy	Omicron		DOH
103	5.9572597	116.0657877		Malaysia	BA.2.86*		DOH
129	24.9415476	46.7119808		Saudi Arabia	JN.1.18*		DOH
115	53.95694255	-97.84823872487667		Norway	KP.2*		DOH
28	43.3568493	-1.7930754		Spain	XBB.1.5*		DOH
67	23.61298745	89.51132630000001		Bangladesh	BA.2.86*		DOH
77	13.2099268	120.6038962		Philippines	BA.2.86*		DOH
61	24.9415476	46.7119808		Saudi Arabia	BA.2.86*		DOH
41	55.0356373	-1.7110967		United Kingdom	EG.5*		DOH
128	7.18250095	79.87614047745092		Sri Lanka	KP.3*		DOH
131	43.3568493	-1.7930754		Spain	BA.2.86*		DOH
129	55.0356373	-1.7110967		United Kingdom	Omicron		DOH
110	42.3743325	-71.0302794		United States	KP.2*		DOH
92	-27.3856545	153.1184918		Australia	BA.2.86*		DOH
129	23.61298745	89.51132630000001		Bangladesh	Other		DOH
126	5.6164609	-0.1770993		Egypt	BA.2.86*		DOH
