Date	Latitude	Longitude	City	Country	Lineage	Color	Airport
102	59.8143342	30.32107		Russian Federation	XBB.1.16*	9B0E0E	DOH
103	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
104	53.2716381	7.4587572		Germany	Other	809c3c	DOH
105	22.3160874	113.93647839996052		China	KP.3*	a53c13	DOH
106	21.0862162	79.0637884		India	XBB*	04329B	DOH
107	13.2099268	120.6038962		Philippines	XBB.2.3*	035F66	DOH
108	53.2716381	7.4587572		Germany	XBB*	04329B	DOH
109	21.0862162	79.0637884		India	XBB.1.9.1*	84034F	DOH
110	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
111	43.3568493	-1.7930754		Spain	KP.3.1.1*	963e3e	DOH
112	36.1634261	137.9289785		Japan	BA.2.86*	5344AA	DOH
113	53.2716381	7.4587572		Germany	EG.5*	76227F	DOH
114	22.80543685	55.37312130426234		Oman	KP.3*	a53c13	DOH
115	34.86793	48.5428723		Iran	BA.2.86*	5344AA	DOH
116	36.7429195	3.1924633		Algeria	Other	809c3c	DOH
117	22.3160874	113.93647839996052		China	Other	809c3c	DOH
118	36.1634261	137.9289785		Japan	JN.1.18*	2f6b13	DOH
119	46.7985624	8.2319736		Switzerland	XBB*	04329B	DOH
120	12.6270148	99.95103		Thailand	BA.2.86*	5344AA	DOH
121	-27.3856545	153.1184918		Australia	KP.3*	a53c13	DOH
122	47.7930175	12.9950154		Austria	KP.3.1.1*	963e3e	DOH
123	7.18250095	79.87614047745092		Sri Lanka	XBB.1.16*	9B0E0E	DOH
124	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
125	53.2716381	7.4587572		Germany	XBB.1.9.2*	76750F	DOH
126	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*	5344AA	DOH
127	5.612243	-0.1810685		Ethiopia	Omicron	2a6291	DOH
128	22.3160874	113.93647839996052		China	EG.5*	76227F	DOH
129	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
130	37.23512285	127.00921616567815		South Korea (Republic of Korea)	EG.5*	76227F	DOH
131	5.6164609	-0.1770993		Egypt	Omicron	2a6291	DOH
132	13.2099268	120.6038962		Philippines	XBB.1.5*	2B7A6B	DOH
133	-0.0869947	34.7383296		Kenya	Omicron	2a6291	DOH
134	53.95694255	-97.84823872487668		Norway	BA.2.86*	5344AA	DOH
135	41.1338198	16.7632158		Italy	Omicron	2a6291	DOH
136	46.7985624	8.2319736		Switzerland	XBB.1.9.1*	84034F	DOH
137	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
138	47.7930175	12.9950154		Austria	BA.2.86*	5344AA	DOH
139	5.9572597	116.0657877		Malaysia	Omicron	2a6291	DOH
140	50.63575965	5.426222477561027		Belgium	BA.2.86*	5344AA	DOH
141	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
142	24.9415476	46.7119808		Saudi Arabia	EG.5*	76227F	DOH
143	-0.0869947	34.7383296		Kenya	BA.2.86*	5344AA	DOH
144	4.3130528	-52.1335736070748		France	Omicron	2a6291	DOH
145	30.9496969	-91.5824929		Angola	Omicron	2a6291	DOH
146	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
147	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
148	36.5920226	-93.6640013		Turkey	Other	809c3c	DOH
149	59.8143342	30.32107		Russian Federation	BA.2.86*	5344AA	DOH
150	42.3743325	-71.0302794		United States	KP.2*	aa8724	DOH
151	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
152	5.6533152	-0.2527234		Ghana	BA.2.86*	5344AA	DOH
153	47.3285764	-106.95163804366535		Jordan	Other	809c3c	DOH
154	47.3285764	-106.95163804366535		Jordan	BA.2.86*	5344AA	DOH
155	21.0862162	79.0637884		India	Other	809c3c	DOH
156	13.2099268	120.6038962		Philippines	Other	809c3c	DOH
157	34.86793	48.5428723		Iran	BA.2.86*	5344AA	DOH
158	47.3285764	-106.95163804366535		Jordan	BA.2.86*	5344AA	DOH
159	33.9920437	-96.9158396		Lebanon	XBB.1.16*	9B0E0E	DOH
160	33.9920437	-96.9158396		Lebanon	XBB.1.9.2*	76750F	DOH
161	4.3130528	-52.1335736070748		France	JN.1.18*	2f6b13	DOH
162	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
163	39.47644	-87.1003925		Brazil	XBB.1.5*	2B7A6B	DOH
164	-6.5247123	35.7878438		Tanzania, United Republic of	KP.2*	aa8724	DOH
165	46.7985624	8.2319736		Switzerland	Other	809c3c	DOH
166	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
167	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
168	47.7930175	12.9950154		Austria	BA.2.86*	5344AA	DOH
169	41.1338198	16.7632158		Italy	EG.5*	76227F	DOH
170	-8.7441455	115.1663723		Indonesia	LB.1*	a33a8d	DOH
171	5.6164609	-0.1770993		Egypt	BA.2.86*	5344AA	DOH
172	41.1338198	16.7632158		Italy	BA.2.86*	5344AA	DOH
173	5.6164609	-0.1770993		Egypt	BA.2.86*	5344AA	DOH
174	47.7930175	12.9950154		Austria	Other	809c3c	DOH
175	42.3743325	-71.0302794		United States	JN.1.18*	2f6b13	DOH
176	53.2716381	7.4587572		Germany	Other	809c3c	DOH
177	39.47644	-87.1003925		Brazil	EG.5*	76227F	DOH
178	22.3160874	113.93647839996052		China	Other	809c3c	DOH
179	39.47644	-87.1003925		Brazil	XBB*	04329B	DOH
180	-27.7853361	30.7897384		South Africa	XBB*	04329B	DOH
181	5.9572597	116.0657877		Malaysia	Other	809c3c	DOH
182	12.1336618	-68.2761892		Netherlands	BA.2.86*	5344AA	DOH
183	41.1338198	16.7632158		Italy	BA.2.86*	5344AA	DOH
184	42.3743325	-71.0302794		United States	XBB.1.9.1*	84034F	DOH
185	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
186	41.1338198	16.7632158		Italy	CH.1.1*	440760	DOH
187	21.0862162	79.0637884		India	XBB.2.3*	035F66	DOH
188	22.3160874	113.93647839996052		China	JN.1.18*	2f6b13	DOH
189	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
190	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
191	28.2127094	83.6658884		Nepal	JN.1.18*	2f6b13	DOH
192	22.3160874	113.93647839996052		China	KP.3.1.1*	963e3e	DOH
193	5.612243	-0.1810685		Ethiopia	CH.1.1*	440760	DOH
194	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
195	55.0356373	-1.7110967		United Kingdom	KP.3*	a53c13	DOH
196	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
197	41.1338198	16.7632158		Italy	Omicron	2a6291	DOH
198	53.2716381	7.4587572		Germany	Other	809c3c	DOH
199	22.3160874	113.93647839996052		China	XBB.1.9.2*	76750F	DOH
200	35.7626211	10.7545542		Tunisia	BA.2.86*	5344AA	DOH
201	13.2099268	120.6038962		Philippines	XBB.2.3*	035F66	DOH
202	42.3743325	-71.0302794		United States	XBB*	04329B	DOH
203	11.55351865	104.8444244551626		Cambodia	BA.2.86*	5344AA	DOH
204	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
205	33.9920437	-96.9158396		Lebanon	Other	809c3c	DOH
206	47.3285764	-106.95163804366535		Jordan	XBB.2.3*	035F66	DOH
207	4.3130528	-52.1335736070748		France	Other	809c3c	DOH
208	-20.0254002	-63.0890999		Canada	KP.3*	a53c13	DOH
209	28.2127094	83.6658884		Nepal	XBB.1.9.1*	84034F	DOH
210	46.7985624	8.2319736		Switzerland	XBB*	04329B	DOH
211	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
212	11.55351865	104.8444244551626		Cambodia	BA.2.86*	5344AA	DOH
213	55.0356373	-1.7110967		United Kingdom	XBB.1.16*	9B0E0E	DOH
214	47.3285764	-106.95163804366535		Jordan	Omicron	2a6291	DOH
215	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
216	5.6164609	-0.1770993		Egypt	Other	809c3c	DOH
217	37.23512285	127.00921616567815		South Korea (Republic of Korea)	Other	809c3c	DOH
218	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
219	-27.7853361	30.7897384		South Africa	XBB*	04329B	DOH
220	36.5920226	-93.6640013		Turkey	BA.2.86*	5344AA	DOH
221	21.0862162	79.0637884		India	EG.5*	76227F	DOH
222	22.3160874	113.93647839996052		China	XBB.1.16*	9B0E0E	DOH
223	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
224	-27.7853361	30.7897384		South Africa	Omicron	2a6291	DOH
225	43.3568493	-1.7930754		Spain	XBB*	04329B	DOH
226	5.9572597	116.0657877		Malaysia	JN.1.18*	2f6b13	DOH
227	24.0002488	53.9994829		United Arab Emirates	Omicron	2a6291	DOH
228	13.2099268	120.6038962		Philippines	EG.5*	76227F	DOH
229	-8.7441455	115.1663723		Indonesia	JN.1.18*	2f6b13	DOH
230	12.6270148	99.95103		Thailand	BA.2.86*	5344AA	DOH
231	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
232	-6.5247123	35.7878438		Tanzania, United Republic of	KP.2*	aa8724	DOH
233	24.9415476	46.7119808		Saudi Arabia	KP.2*	aa8724	DOH
234	15.9266657	107.9650855		Viet Nam	Other	809c3c	DOH
235	41.1338198	16.7632158		Italy	EG.5*	76227F	DOH
236	13.2099268	120.6038962		Philippines	Omicron	2a6291	DOH
237	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
238	53.2716381	7.4587572		Germany	Other	809c3c	DOH
239	-27.3856545	153.1184918		Australia	Other	809c3c	DOH
240	43.3568493	-1.7930754		Spain	Other	809c3c	DOH
241	43.3467411	77.0115631		Kazakhstan	XBB.1.9.1*	84034F	DOH
242	9.0067224	7.2723697		Nigeria	Other	809c3c	DOH
243	47.3285764	-106.95163804366535		Jordan	XBB*	04329B	DOH
244	24.9415476	46.7119808		Saudi Arabia	Other	809c3c	DOH
245	53.2716381	7.4587572		Germany	Omicron	2a6291	DOH
246	28.2127094	83.6658884		Nepal	XBB.1.16*	9B0E0E	DOH
247	12.1336618	-68.2761892		Netherlands	BA.2.86*	5344AA	DOH
248	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
249	15.9266657	107.9650855		Viet Nam	EG.5*	76227F	DOH
250	22.3160874	113.93647839996052		China	XBB.1.9*	BF6310	DOH
251	-27.3856545	153.1184918		Australia	EG.5*	76227F	DOH
252	4.1898549	73.5271565		Maldives	Other	809c3c	DOH
253	21.0862162	79.0637884		India	Other	809c3c	DOH
254	-27.7853361	30.7897384		South Africa	JN.1.18*	2f6b13	DOH
255	-8.7441455	115.1663723		Indonesia	XBB.1.9.1*	84034F	DOH
256	22.3160874	113.93647839996052		China	XBB.1.9*	BF6310	DOH
257	15.9266657	107.9650855		Viet Nam	BA.2.86*	5344AA	DOH
258	-8.7441455	115.1663723		Indonesia	KP.2*	aa8724	DOH
259	5.6164609	-0.1770993		Egypt	BA.2.86*	5344AA	DOH
260	39.47644	-87.1003925		Brazil	XBB.1.9.1*	84034F	DOH
261	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
262	43.3568493	-1.7930754		Spain	XBB.2.3*	035F66	DOH
263	-27.3856545	153.1184918		Australia	Omicron	2a6291	DOH
264	5.6533152	-0.2527234		Ghana	Other	809c3c	DOH
265	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
266	36.5920226	-93.6640013		Turkey	Other	809c3c	DOH
267	53.95694255	-97.84823872487668		Norway	JN.1.18*	2f6b13	DOH
268	53.2716381	7.4587572		Germany	XBB*	04329B	DOH
269	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
270	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
271	22.350627	114.1849161		Hong Kong (People's Republic of China)	XBB.1.9*	BF6310	DOH
272	41.1338198	16.7632158		Italy	XBB.2.3*	035F66	DOH
273	42.3743325	-71.0302794		United States	Other	809c3c	DOH
274	43.3568493	-1.7930754		Spain	Omicron	2a6291	DOH
275	11.55351865	104.8444244551626		Cambodia	Other	809c3c	DOH
276	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*	5344AA	DOH
277	-27.7853361	30.7897384		South Africa	XBB.1.9.1*	84034F	DOH
278	12.6270148	99.95103		Thailand	Other	809c3c	DOH
279	22.3160874	113.93647839996052		China	EG.5*	76227F	DOH
280	22.350627	114.1849161		Hong Kong (People's Republic of China)	Omicron	2a6291	DOH
281	22.3160874	113.93647839996052		China	EG.5*	76227F	DOH
282	36.5920226	-93.6640013		Turkey	KP.2*	aa8724	DOH
283	28.2127094	83.6658884		Nepal	XBB.1.16*	9B0E0E	DOH
284	-20.0254002	-63.0890999		Canada	BA.2.86*	5344AA	DOH
285	55.0356373	-1.7110967		United Kingdom	Other	809c3c	DOH
286	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
287	36.1634261	137.9289785		Japan	KP.2*	aa8724	DOH
288	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
289	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
290	41.1338198	16.7632158		Italy	Other	809c3c	DOH
291	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
292	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
293	24.8865027	67.1440768		Pakistan	Other	809c3c	DOH
294	35.7626211	10.7545542		Tunisia	BA.2.86*	5344AA	DOH
295	5.9572597	116.0657877		Malaysia	Omicron	2a6291	DOH
296	24.8865027	67.1440768		Pakistan	XBB*	04329B	DOH
297	53.2716381	7.4587572		Germany	Omicron	2a6291	DOH
298	55.0356373	-1.7110967		United Kingdom	Omicron	2a6291	DOH
299	34.86793	48.5428723		Iran	Other	809c3c	DOH
300	30.9317189	-6.912768690350622		Morocco	Omicron	2a6291	DOH
301	43.3568493	-1.7930754		Spain	BA.2.86*	5344AA	DOH
302	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
303	59.8143342	30.32107		Russian Federation	JN.1.18*	2f6b13	DOH
304	13.2099268	120.6038962		Philippines	XBB*	04329B	DOH
305	4.3130528	-52.1335736070748		France	XBB.2.3*	035F66	DOH
306	53.91158075	-8.81314269279339		Ireland	Omicron	2a6291	DOH
307	36.1634261	137.9289785		Japan	BA.2.86*	5344AA	DOH
308	47.3285764	-106.95163804366535		Jordan	KP.2*	aa8724	DOH
309	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
310	5.6164609	-0.1770993		Egypt	XBB.1.9.1*	84034F	DOH
311	21.0862162	79.0637884		India	XBB.1.5*	2B7A6B	DOH
312	24.8865027	67.1440768		Pakistan	Omicron	2a6291	DOH
313	41.1338198	16.7632158		Italy	EG.5*	76227F	DOH
314	55.0356373	-1.7110967		United Kingdom	XBB*	04329B	DOH
315	22.3160874	113.93647839996052		China	XBB.1.9*	BF6310	DOH
316	22.3160874	113.93647839996052		China	Other	809c3c	DOH
317	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
318	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
319	21.0862162	79.0637884		India	Other	809c3c	DOH
320	5.6164609	-0.1770993		Egypt	Omicron	2a6291	DOH
321	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
322	13.2099268	120.6038962		Philippines	Other	809c3c	DOH
323	42.3743325	-71.0302794		United States	XBB.2.3*	035F66	DOH
324	42.3743325	-71.0302794		United States	JN.1.7*	335e18	DOH
325	1.352975	103.99605546603934		Singapore	EG.5*	76227F	DOH
326	24.8865027	67.1440768		Pakistan	JN.1.18*	2f6b13	DOH
327	-8.7441455	115.1663723		Indonesia	Other	809c3c	DOH
328	22.3160874	113.93647839996052		China	XBB.2.3*	035F66	DOH
329	23.61298745	89.51132630000001		Bangladesh	Other	809c3c	DOH
330	47.3285764	-106.95163804366535		Jordan	Other	809c3c	DOH
331	41.1338198	16.7632158		Italy	BA.2.86*	5344AA	DOH
332	4.1898549	73.5271565		Maldives	BA.2.86*	5344AA	DOH
333	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
334	22.350627	114.1849161		Hong Kong (People's Republic of China)	XBB.1.9*	BF6310	DOH
335	-27.7853361	30.7897384		South Africa	EG.5*	76227F	DOH
336	15.9266657	107.9650855		Viet Nam	XBB.1.9.2*	76750F	DOH
337	22.3160874	113.93647839996052		China	XBB*	04329B	DOH
338	41.1338198	16.7632158		Italy	Other	809c3c	DOH
339	22.3160874	113.93647839996052		China	Omicron	2a6291	DOH
340	41.1338198	16.7632158		Italy	XBB*	04329B	DOH
341	13.2099268	120.6038962		Philippines	XBB.2.3*	035F66	DOH
342	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
343	53.2716381	7.4587572		Germany	XBB*	04329B	DOH
344	1.352975	103.99605546603934		Singapore	XBB.1.9.2*	76750F	DOH
345	47.7930175	12.9950154		Austria	XBB.1.16*	9B0E0E	DOH
346	36.5920226	-93.6640013		Turkey	BA.2.86*	5344AA	DOH
347	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
348	24.9415476	46.7119808		Saudi Arabia	XBB*	04329B	DOH
349	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
350	37.23512285	127.00921616567815		South Korea (Republic of Korea)	BA.2.86*	5344AA	DOH
351	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
352	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
353	21.0862162	79.0637884		India	Other	809c3c	DOH
354	53.2716381	7.4587572		Germany	JN.1.18*	2f6b13	DOH
355	39.47644	-87.1003925		Brazil	XBB*	04329B	DOH
356	21.0862162	79.0637884		India	XBB*	04329B	DOH
357	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
358	24.9415476	46.7119808		Saudi Arabia	Other	809c3c	DOH
359	55.0356373	-1.7110967		United Kingdom	Omicron	2a6291	DOH
360	53.91158075	-8.81314269279339		Ireland	KP.2*	aa8724	DOH
361	39.47644	-87.1003925		Brazil	KP.2*	aa8724	DOH
362	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
363	-0.0869947	34.7383296		Kenya	Omicron	2a6291	DOH
364	41.1338198	16.7632158		Italy	Omicron	2a6291	DOH
365	23.61298745	89.51132630000001		Bangladesh	Other	809c3c	DOH
366	22.3160874	113.93647839996052		China	EG.5*	76227F	DOH
367	1.352975	103.99605546603934		Singapore	KP.3*	a53c13	DOH
368	28.2127094	83.6658884		Nepal	Other	809c3c	DOH
369	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
370	52.215933	19.134422		Poland	XBB.1.9.1*	84034F	DOH
371	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
372	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
373	41.1338198	16.7632158		Italy	Omicron	2a6291	DOH
374	21.0862162	79.0637884		India	Other	809c3c	DOH
375	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
376	13.2099268	120.6038962		Philippines	XBB.2.3*	035F66	DOH
377	-27.3856545	153.1184918		Australia	KP.2*	aa8724	DOH
378	37.23512285	127.00921616567815		South Korea (Republic of Korea)	KP.2*	aa8724	DOH
379	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
380	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
381	-27.3856545	153.1184918		Australia	KP.3*	a53c13	DOH
382	53.2716381	7.4587572		Germany	Omicron	2a6291	DOH
383	37.23512285	127.00921616567815		South Korea (Republic of Korea)	EG.5*	76227F	DOH
384	13.2099268	120.6038962		Philippines	Other	809c3c	DOH
385	55.0356373	-1.7110967		United Kingdom	Other	809c3c	DOH
386	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
387	21.0862162	79.0637884		India	Omicron	2a6291	DOH
388	41.1338198	16.7632158		Italy	BA.2.86*	5344AA	DOH
389	21.0862162	79.0637884		India	XBB*	04329B	DOH
390	5.2544569	-3.9330107		Côte d'Ivoire	XBB*	04329B	DOH
391	9.0067224	7.2723697		Nigeria	KP.3*	a53c13	DOH
392	53.2716381	7.4587572		Germany	EG.5*	76227F	DOH
393	22.3160874	113.93647839996052		China	Omicron	2a6291	DOH
394	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
